run_id,task_category,model_slug,is_done,done_reason,total_duration_s,load_duration_s,input_token_count,input_token_duration_s,output_token_count,output_token_duration_s,is_thinking,output_char_count,thinking_char_count,generation_limit_reached,final_content_empty,generation_failure,reasoning_limit_failure,truncated_response,latency_s,cc_duration_s,carbon_emissions_grams,emissions_rate_grams_per_s,mean_cpu_power_w,mean_gpu_power_w,mean_ram_power_w,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,total_energy_consumed_kwh,cpu_util_percent,gpu_util_percent,ram_util_percent,avg_ram_used_gb
M2S__UP065,information_extraction,gemma4:12b,True,stop,9.840163618,0.86458711,3624,0.276664,704,8.633229,True,160,2436,False,False,False,False,False,9.84412926796358,11.35537156398641,0.35155904439419833,0.030959712979288918,12.503353411250002,261.58037112722894,20.0,3.768825413664632e-05,0.0008248767710110627,6.02832341886824e-05,0.0009228482593363914,0.0,87.55555555555556,63.0,38.58263270060221
M2S__UP066,information_extraction,gemma4:12b,True,stop,2.681426425,0.834694476,3227,0.253305,125,1.525237,True,42,478,False,False,False,False,False,2.685276979987975,4.1986598939984106,0.08144288377398004,0.019397351971850586,12.5024576,154.89863296932998,20.0,1.282455346963098e-05,0.00018045181102888108,2.051254158884856e-05,0.00021378890608736063,0.0,63.0,63.0,38.58891677856445
M2G__UP066,information_extraction,gemma4:12b,True,stop,2.131005093,0.854913009,3162,0.054169,95,1.158332,True,42,325,False,False,False,False,False,2.134453679958824,3.6456903829821385,0.061707698795037215,0.016926203904501873,12.501256175,132.06102108291213,20.0,1.0908796370172577e-05,0.0001336234402318226,1.7451485133238343e-05,0.00016198372173523352,0.0,81.0,63.0,38.58116149902344
M2G__UP067,information_extraction,gemma4:12b,True,stop,6.65985135,0.715976623,3159,0.059773,481,5.815306,True,497,1484,False,False,False,False,False,6.663672233000398,8.17528579296777,0.23689080754200872,0.028976455813419736,12.503115028571429,243.42352468705394,20.0,2.6642770972791295e-05,0.0005525840531781512,4.261543216093237e-05,0.0006218422563118749,8.333333333333334,89.83333333333333,63.0,38.58957099914551
M2S__UP067,information_extraction,gemma4:12b,True,stop,5.104296907,0.854781405,3224,0.223299,327,3.962367,True,141,1276,False,False,False,False,False,5.108160599018447,6.619767875992693,0.17221611778691176,0.026015431509535582,12.50247081875,215.92526737647896,20.0,2.1238814681112477e-05,0.0003968583730422637,3.3972946905608596e-05,0.00045207013462898477,10.0,71.2,63.0,38.5999137878418
M2S__UP068,information_extraction,gemma4:12b,True,stop,54.739088571,0.890436027,3583,0.295237,4383,53.485703,True,108,15197,False,False,False,False,False,54.74259392701788,56.25380917097209,2.0651896585610054,0.03671199673402167,12.503910268426846,316.88042165554987,20.0,0.00018835708481510709,0.0049315308896646926,0.00030126876147244027,0.005421156735952239,3.7037037037037037,88.33333333333333,63.0,38.58346211468732
M2G__UP068,information_extraction,gemma4:12b,True,stop,12.17404716,0.894308822,3518,0.234659,861,10.508219,True,170,2853,False,False,False,False,False,12.178014361008536,13.689960610005073,0.4360928519187146,0.03185493839916556,12.503302195192306,269.79104075821823,20.0,4.5794810854420286e-05,0.0010257063761196505,7.324970400562355e-05,0.0011447508909796945,0.0,81.5,63.349999999999994,38.789319356282554
M2G__UP069,information_extraction,gemma4:12b,True,stop,3.180937285,0.856255118,3171,0.241432,166,2.017046,True,50,523,False,False,False,False,False,3.1848429350066,4.696793635026552,0.1021911859732204,0.021757648709776173,12.5018918,176.7145964787036,20.0,1.456010415721549e-05,0.00023040490654580026,2.328852906131134e-05,0.0002682535397643271,0.0,65.0,63.20000000000001,38.72011057535807
M2S__UP069,information_extraction,gemma4:12b,True,stop,3.290985261,0.822921394,3236,0.070074,192,2.340583,True,49,610,False,False,False,False,False,3.29495021404,4.806327752012294,0.10882590219382716,0.022642214141194255,12.502036137500003,184.99331108902118,20.0,1.4941225953860067e-05,0.00024682908635220713,2.389946638884592e-05,0.00028566977869491313,0.0,58.666666666666664,63.20000000000001,38.6803944905599
M2S__UP070,information_extraction,gemma4:12b,True,stop,11.312329264,0.900206171,3498,0.275629,833,10.081283,True,145,3713,False,False,False,False,False,11.316304930020124,12.828178324969485,0.41026317978800986,0.031981406041842325,12.503138112499999,271.0685474729176,20.0,4.280162493117618e-05,0.000965684105879383,6.846184705532828e-05,0.0010769475778658875,0.0,81.18181818181819,63.1,38.6327351656827
M2G__UP070,information_extraction,gemma4:12b,True,stop,16.01794213,0.837817984,3433,0.282732,1211,14.832229,True,236,4917,False,False,False,False,False,16.021872526034713,17.533105153997894,0.5876293188000552,0.0335154163303506,12.50251705625,261.6448675478038,20.0,5.7388892587146414e-05,0.0013933558369059185,9.179187321084706e-05,0.001542536602703912,3.125,83.125,63.0,38.59607815742493
M2G__UP071,information_extraction,gemma4:12b,True,stop,3.912818108,0.911601704,3135,0.237485,222,2.699946,True,130,598,False,False,False,False,False,3.9167954569566064,5.428740567003842,0.12712581950694402,0.023417184508617177,12.502764828125,191.92775477265843,20.0,1.7101817465037798e-05,0.0002892516202894768,2.735392412222508e-05,0.0003337073618767397,0.0,86.66666666666667,63.1,38.62466557820638
M2S__UP071,information_extraction,gemma4:12b,True,stop,4.725611917,0.884346902,3200,0.065941999,306,3.715364,True,77,1041,False,False,False,False,False,4.729483895003796,6.241411794966552,0.16100944759511623,0.02579695954767219,12.5029491425,214.01357269370357,20.0,1.992514873426854e-05,0.0003708572411307287,3.187005164994237e-05,0.0004226524415149396,0.0,87.5,63.1,38.61502647399902
M2S__UP072,information_extraction,gemma4:12b,True,stop,27.765766342,0.87201945,3478,0.292349,2207,26.554087,True,729,7344,False,False,False,False,False,27.769426088023465,29.28013477101922,1.048640792959943,0.035814069885971384,12.503684862767859,309.3170068131284,20.0,9.818558785660649e-05,0.0024974675535283097,0.00015704614450547122,0.0027526992858903873,7.407407407407407,89.85185185185185,63.0,38.60140694512261
M2G__UP072,information_extraction,gemma4:12b,True,stop,30.002056903,0.87004225,3413,0.280045,2368,28.783393,True,968,7482,False,False,False,False,False,30.005864002974704,31.517267899995204,1.1620951695176363,0.03687169754703938,8.335742083802083,205.8398879206928,20.0,0.00010593794851954268,0.0026945738223238536,0.00025000711488343464,0.0030505188857268307,3.4482758620689653,88.89655172413794,63.0,38.599255134319435
M2G__UP073,information_extraction,gemma4:12b,True,stop,3.362664697,0.831040276,3318,0.26523,181,2.203165,True,21,618,False,False,False,False,False,3.366499670955818,4.87846461602021,0.11109557804448408,0.022772652215137815,12.502321128125,186.18016719069144,20.0,1.5190992434335399e-05,0.00025214047948907137,2.4296243116582952e-05,0.0002916277150399897,0.0,71.0,63.1,38.610443115234375
M2S__UP073,information_extraction,gemma4:12b,True,stop,3.863047834,0.799492761,3383,0.272986,224,2.737265,True,21,783,False,False,False,False,False,3.8669694480486214,5.377999724994879,0.13074288182050847,0.02431068956974202,12.502597371875002,200.38498203428955,20.0,1.6928439929685693e-05,0.00029919690602397964,2.7076863838980595e-05,0.00034320220979264595,0.0,88.0,63.1,38.61587651570638
M2S__UP074,information_extraction,gemma4:12b,True,stop,10.383990429,0.791949053,3468,0.284921,763,9.235852,True,94,3013,False,False,False,False,False,10.387715479009785,11.89898901397828,0.3801582805884942,0.03194878826612119,12.503224382954548,270.85517941859257,20.0,3.957635892342514e-05,0.0008950409938099924,6.330437082215212e-05,0.0009979217235555695,0.0,89.0,63.1,38.616202926635744
M2G__UP074,information_extraction,gemma4:12b,True,stop,9.254276359,0.815448659,3403,0.278978,667,8.095669,True,144,2598,False,False,False,False,False,9.257573292998131,10.768408241972793,0.3361209097681811,0.031213611354188694,12.50296179875,264.0530973963437,20.0,3.565011951474865e-05,0.0007896470206061323,5.702576253873606e-05,0.000882322902659617,0.0,89.11111111111111,63.07777777777778,38.60955513848199
M2G__UP075,information_extraction,gemma4:12b,True,stop,6.330470469,0.869610013,3335,0.237347,429,5.166285,True,279,1574,False,False,False,False,False,6.3341197650297545,7.845624310022686,0.2238953368309289,0.028537606184495155,12.502832926785715,239.36467353057313,20.0,2.5496160282947154e-05,0.0005214495838261612,4.078318837790802e-05,0.0005877289324870165,8.333333333333334,89.0,63.0,38.5958677927653
M2S__UP075,information_extraction,gemma4:12b,True,stop,5.698598167,0.848349201,3400,0.285476,367,4.505095,True,210,1350,False,False,False,False,False,5.702180716034491,7.213838558003772,0.1967694588359807,0.02727666515598197,12.503016181249999,227.6359208277324,20.0,2.3302816116929978e-05,0.000455947309202287,3.727293239434301e-05,0.00051652305771356,0.0,88.4,63.0,38.604530334472656
M2S__UP076,information_extraction,gemma4:12b,True,stop,4.798687285,0.85546252,3211,0.231196,304,3.645551,True,247,1092,False,False,False,False,False,4.802314612024929,6.313658970990218,0.1643092361797326,0.026024407864709668,12.5028151775,216.1339816943668,20.0,2.0175564366542065e-05,0.0003788666919817274,3.227218433878281e-05,0.0004313144406870523,0.0,89.25,63.0,38.59405517578125
M2G__UP076,information_extraction,gemma4:12b,True,stop,6.83588386,0.91907488,3146,0.239359,461,5.612373,True,349,1766,False,False,False,False,False,6.83982112002559,8.351547521015164,0.2365281944637083,0.02832148100319465,12.50301625357143,237.1899691905113,20.0,2.7253770947156468e-05,0.0005500440511463367,4.359256893868507e-05,0.0006208903910321782,0.0,88.0,63.1,38.626621882120766
M2G__UP077,information_extraction,gemma4:12b,True,stop,6.32541315,0.811188813,3231,0.252872,431,5.195725,True,545,1439,False,False,False,False,False,6.329369905986823,7.841219300054945,0.22240448754083966,0.028363508152269283,12.50293795357143,237.71707105901143,20.0,2.5481893943034498e-05,0.0005175748585033446,4.075867619475402e-05,0.0005838154286411331,0.0,89.33333333333333,63.1,38.61683336893717
M2S__UP077,information_extraction,gemma4:12b,True,stop,4.933519106,0.880624446,3296,0.266591,303,3.717579,True,383,1044,False,False,False,False,False,4.93744573998265,6.449469558952842,0.16433731541910598,0.02548074906268545,12.503020445,210.9384052589918,20.0,2.0647439201035848e-05,0.00037771641328365746,3.302429666639202e-05,0.00043138814915108536,0.0,91.25,63.025,38.60573673248291
M2S__UP078,information_extraction,gemma4:12b,True,stop,2.919559502,0.780583548,3341,0.261380999,149,1.816759,True,4,579,False,False,False,False,False,2.922716216009576,4.434760937001556,0.09295350250826483,0.02096020593414734,12.502346000000001,169.38902208944754,20.0,1.3650067791237911e-05,0.00020851933348176033,2.1835067839128893e-05,0.00024400446911212713,0.0,94.5,63.0,38.60197448730469
M2G__UP078,information_extraction,gemma4:12b,True,stop,3.139394164,0.836155101,3276,0.263685999,162,1.975152,True,36,546,False,False,False,False,False,3.1431132630095817,4.656914065009914,0.09957989991163435,0.02138323759500646,12.501863731250001,173.28898119986982,20.0,1.4414831985871176e-05,0.0002239274013637882,2.305663766132461e-05,0.00026139887101098397,0.0,65.0,63.1,38.61415354410807
M2G__UP079,information_extraction,gemma4:12b,True,stop,2.932739922,0.889060113,3059,0.042846,160,1.942861,True,59,576,False,False,False,False,False,2.936394290009048,4.452399230969604,0.0907761137515548,0.020388134361389327,12.502457637500001,164.1465526563349,20.0,1.3697071305745884e-05,0.00020268377325827203,2.1907943338737822e-05,0.00023828878790275573,0.0,80.5,63.1,38.6181640625
M2S__UP079,information_extraction,gemma4:12b,True,stop,2.190765341,0.828254896,3124,0.053255,103,1.253481,True,73,348,False,False,False,False,False,2.1940143610117957,3.704498576000333,0.06388998505991395,0.017246594579311342,12.5013111875,134.99240055214713,20.0,1.1116391139962141e-05,0.00013881233327150966,1.7783534572420952e-05,0.00016771225898389274,0.0,81.5,63.1,38.6152458190918
M2S__UP080,information_extraction,gemma4:12b,True,stop,62.060168307,0.885051894,3344,0.078637,5044,61.030759,True,226,15915,False,False,False,False,False,62.06428208498983,63.57593803299824,2.3569969229260597,0.037073726253204355,12.5032856965625,313.9004924879642,20.0,0.0002120306226338761,0.005635980342113989,0.00033914462765549414,0.00618715559240336,1.6129032258064515,88.6774193548387,63.0516129032258,38.609759053876324
M2G__UP080,information_extraction,gemma4:12b,True,stop,32.38437668,0.891109624,3279,0.205393,2538,30.715075,True,226,7828,False,False,False,False,False,32.387208201980684,33.89822151104454,1.2156833165179926,0.035862746254162775,12.503098151093752,303.6780352746461,20.0,0.00011246615761491955,0.002898830374618022,0.00017989211855585582,0.0031911886507887976,3.125,87.9375,63.325,38.76982939243317
M2G__UP081,closed_qa,gemma4:12b,True,stop,9.890546621,0.841736858,3263,0.257011,719,8.725852,True,963,2397,False,False,False,False,False,9.893748492002487,11.404913313046563,0.3607154658244701,0.031628076068919556,12.503150315000001,267.89571917662516,20.0,3.785905463608526e-05,0.0008484676232169974,6.055733796125019e-05,0.0009468840158143329,0.0,88.11111111111111,63.099999999999994,38.652595943874786
M2S__UP081,closed_qa,gemma4:12b,True,stop,7.448189943,0.843482223,3328,0.250903,523,6.309211,True,423,2025,False,False,False,False,False,7.451818450994324,8.962644889950752,0.2697546641955037,0.03009766285596817,12.5032414765625,253.82680652368526,20.0,2.93789086507696e-05,0.0006317402276136974,4.699128293885022e-05,0.0007081104192033172,0.0,91.14285714285714,63.1,38.64435849870954
M2S__UP082,closed_qa,gemma4:12b,True,stop,5.415736531,0.874509046,3272,0.239443,347,4.247246,True,137,1247,False,False,False,False,False,5.419675262004603,6.931418502004817,0.18807207176295151,0.02713327318333964,12.50288609375,226.3737510595242,20.0,2.2321501409857118e-05,0.00043566784853332763,3.570292401127517e-05,0.0004936922739544599,0.0,75.8,63.1,38.656490325927734
M2G__UP082,closed_qa,gemma4:12b,True,stop,6.977572746,0.817101245,3207,0.235691,480,5.879302,True,520,1303,False,False,False,False,False,6.98036059900187,8.490310009976383,0.2461581477324076,0.02899283388276329,12.503064098214285,243.4862936427366,20.0,2.7738678634147915e-05,0.0005740601814707702,4.437031625000398e-05,0.0006461691763549221,0.0,87.83333333333333,63.20000000000001,38.670008977254234
M2G__UP083,closed_qa,gemma4:12b,True,stop,4.323190295,0.818449224,3107,0.216718,269,3.223056,True,225,934,False,False,False,False,False,4.327008441032376,5.838656500040088,0.14697238786420333,0.02517229569220149,12.502491515,208.29551177349182,20.0,1.8525937681856423e-05,0.00033764582567030743,2.9633166072178733e-05,0.0003858049294243426,0.0,88.25,63.1,38.64996528625488
M2S__UP083,closed_qa,gemma4:12b,True,stop,4.225113549,0.857517685,3172,0.059819,270,3.24435,True,142,977,False,False,False,False,False,4.228917472995818,5.740934255998582,0.14256080373248944,0.024832335187174568,12.502384100000002,205.14177837369093,20.0,1.818539333003542e-05,0.0003269502615594888,2.9088793811064936e-05,0.00037422444870058915,12.5,89.75,63.1,38.65616226196289
M2S__UP084,closed_qa,gemma4:12b,True,stop,6.494064734,0.852308427,3261,0.063888,450,5.514289,True,231,1235,False,False,False,False,False,6.497271213971544,8.008598861051723,0.22528962004210382,0.028130965722076108,12.503785014285715,235.47680536532488,20.0,2.6064389958973512e-05,0.0005236384744655709,4.168608436690799e-05,0.0005913889487914524,0.0,88.33333333333333,63.1,38.65508906046549
M2G__UP084,closed_qa,gemma4:12b,True,stop,6.356342703,0.869944545,3196,0.243373,424,5.176873,True,302,1056,False,False,False,False,False,6.359757961006835,7.871304107015021,0.21992406236234346,0.027939977845138003,12.503042048214287,233.70644886958183,20.0,2.558584483185392e-05,0.0005107917975211151,4.092662949988153e-05,0.0005773042718528506,0.0,76.66666666666667,63.1,38.65935961405436
M2G__UP085,closed_qa,gemma4:12b,True,stop,4.525836416,0.839432658,3480,0.296247,272,3.324383,True,257,831,False,False,False,False,False,4.529721177008469,6.0411876600119285,0.1523152871955755,0.02521280512502317,12.503091725000003,208.5763213216386,20.0,1.9231001506235074e-05,0.0003498397243149043,3.0759402005545173e-05,0.00039983012782668457,0.0,71.0,63.1,38.656829833984375
M2S__UP085,closed_qa,gemma4:12b,True,stop,4.883604948,0.88363198,3545,0.299331,296,3.629585,True,226,996,False,False,False,False,False,4.887495632050559,6.399175116035622,0.16483944187924449,0.025759482884938588,12.5029491425,213.5885697073037,20.0,2.0474146597691523e-05,0.00037948447025470955,3.274762249461169e-05,0.00043270623934701274,12.5,88.25,63.1,38.653066635131836
M2S__UP086,closed_qa,gemma4:12b,True,stop,16.529283657,0.854583367,3495,0.102144,1301,15.511848,True,626,5064,False,False,False,False,False,16.533268824976403,18.04465611395426,0.6085504081378849,0.03372468858895469,12.5056877825,273.3638902838605,20.0,5.915117276131479e-05,0.0014437011549599532,9.460247773321398e-05,0.0015974548054544819,3.125,89.625,63.1,38.64568066596985
M2G__UP086,closed_qa,gemma4:12b,True,stop,12.142897099,0.833122519,3430,0.274921,910,10.967482,True,1143,3004,False,False,False,False,False,12.146431019995362,13.657716035027988,0.44750187875184216,0.03276549882895007,12.5032135625,278.3967284204375,20.0,4.5683123125171614e-05,0.0010559450114220326,7.30716390499664e-05,0.0011746997735971707,4.166666666666667,82.25,63.1,38.646087964375816
M2G__UP087,closed_qa,gemma4:12b,True,stop,5.009543465,0.820824088,3108,0.233727,318,3.890019,True,205,1136,False,False,False,False,False,5.0132066939841025,6.529741271981038,0.1710933927106303,0.026202170282732015,12.5024615,217.90105912133967,20.0,2.0909644181567236e-05,0.0003947672602579999,3.3446058444355405e-05,0.00044912296288392254,0.0,74.2,63.1,38.643445587158205
M2S__UP087,closed_qa,gemma4:12b,True,stop,3.84189043,0.857772326,3173,0.062756,233,2.860031,True,149,892,False,False,False,False,False,3.845888957963325,5.357340917980764,0.12733899548414057,0.023769067049056854,12.502764828125,195.28313094542096,20.0,1.6856137837395983e-05,0.0002904505101382071,2.6960304338717834e-05,0.00033426695231432094,0.0,87.66666666666667,63.1,38.6378542582194
M2S__UP088,closed_qa,gemma4:12b,True,stop,4.096922219,0.809536361,3350,0.079612,258,3.154656,True,96,905,False,False,False,False,False,4.100896604999434,5.612727819010615,0.13825923853447974,0.02463316287424239,12.5022167225,203.31315570601538,20.0,1.774102196053306e-05,0.0003168138645612828,2.8377882961002696e-05,0.00036293276948281856,0.0,66.25,63.1,38.64888954162598
M2G__UP088,closed_qa,gemma4:12b,True,stop,5.241583196,0.833126643,3285,0.262815,334,4.080282,True,140,1116,False,False,False,False,False,5.2453663509804755,6.75715288502397,0.1793698121133701,0.02654517592918631,12.50253455,220.87231708611628,20.0,2.171667714492024e-05,0.00041439616485128283,3.473585760576599e-05,0.0004708486996019691,0.0,71.0,63.1,38.64848175048828
M2G__UP089,closed_qa,gemma4:12b,True,stop,7.825508862,0.818068624,3387,0.282963,554,6.65752,True,502,1657,False,False,False,False,False,7.829297385003883,9.34020509297261,0.2807148301855699,0.030054461052121256,12.503186450000001,253.34864616605284,20.0,3.0689410856532454e-05,0.0006571030256816712,4.908859820538459e-05,0.0007368810347435882,0.0,80.85714285714286,63.1,38.64247512817383
M2S__UP089,closed_qa,gemma4:12b,True,stop,4.337844296,0.783231132,3452,0.279283,267,3.202366,True,108,812,False,False,False,False,False,4.341761489980854,5.853584231983405,0.14753713855700148,0.025204581109617107,12.502384437500002,208.59662708744494,20.0,1.8577263745412553e-05,0.0003389949934184955,2.9715152094528702e-05,0.00038728740925843676,0.0,75.5,63.1,38.65592384338379
M2S__UP090,closed_qa,gemma4:12b,True,stop,3.153952985,0.885205989,3237,0.236764,161,1.96407,True,64,602,False,False,False,False,False,3.15779508696869,4.669724183971994,0.09992318441437464,0.0213980912957008,12.501969790625001,173.33569499901247,20.0,1.4465897984551082e-05,0.0002246960130891651,2.3138087389007622e-05,0.0002622999984627238,0.0,58.666666666666664,63.1,38.648824055989586
M2G__UP090,closed_qa,gemma4:12b,True,stop,1.813967822,0.826654486,3172,0.062297,70,0.863189,True,65,199,False,False,False,False,False,1.8166878379997797,3.3264154809876345,0.050898169658370594,0.01530120634336953,12.503905606250001,117.11748753150097,20.0,9.804466107390148e-06,0.00010812508649937769,1.567897779977001e-05,0.00013360853040653785,0.0,88.0,63.2,38.682559967041016
M2G__UP091,closed_qa,gemma4:12b,True,stop,3.31707346,0.815975622,3338,0.086864,192,2.343919,True,72,651,False,False,False,False,False,3.3209285939810798,4.833091548003722,0.10875654969626253,0.02250248078606823,12.502192821875001,183.65792018917423,20.0,1.5033081529052322e-05,0.00024640991934976597,2.4044726372166123e-05,0.00028548772725098444,0.0,88.33333333333333,63.20000000000001,38.67447408040365
M2S__UP091,closed_qa,gemma4:12b,True,stop,4.70503875,0.881954029,3403,0.278986,285,3.477861,True,13,1249,False,False,False,False,False,4.708947865001392,6.220890259020962,0.15755757252106484,0.025327174401218434,12.5029491425,209.5844074300918,20.0,1.9853757238524117e-05,0.00036198251180774577,3.175494376660531e-05,0.0004135912128128752,0.0,70.75,63.1,38.656039237976074
M2S__UP092,closed_qa,gemma4:12b,True,stop,5.791559511,0.876448833,3226,0.250672,376,4.604771,True,118,1509,False,False,False,False,False,5.79529342596652,7.306828325963579,0.19761464598316203,0.02704520171645087,12.5030162,225.41195578728176,20.0,2.3626772871739078e-05,0.00045732369919182503,3.7791215777785205e-05,0.0005187416878413493,0.0,88.8,63.1,38.652642822265626
M2G__UP092,closed_qa,gemma4:12b,True,stop,5.284116675,0.825112476,3161,0.243411,339,4.148054,True,227,1201,False,False,False,False,False,5.287953604012728,6.799374889989849,0.17888749184538427,0.026309402664169226,12.502652956250003,218.63255762634756,20.0,2.186256230259544e-05,0.0004127492190884041,3.497081959439028e-05,0.00046958260098538984,0.0,90.0,63.1,38.63802719116211
M2G__UP093,closed_qa,gemma4:12b,True,stop,3.630285457,0.904223311,3096,0.169366,205,2.492138,True,49,687,False,False,False,False,False,3.6340568480081856,5.147125457995571,0.116661702307894,0.022665408733465224,12.502681100000002,185.04389094813558,20.0,1.611983021661639e-05,0.0002643357670235602,2.5783285311061062e-05,0.0003062388825512377,16.666666666666668,92.66666666666667,63.1,38.654858907063804
M2S__UP093,closed_qa,gemma4:12b,True,stop,2.525114862,0.724336842,3161,0.05994,137,1.673761,True,45,477,False,False,False,False,False,2.5270965700037777,4.039218486985192,0.07926018928158406,0.019622654614245092,12.502457637500001,157.19309191287311,20.0,1.2270380548639587e-05,0.0001761634742640794,1.9625442422046843e-05,0.00020805929723476585,0.0,87.5,63.1,38.64469909667969
M2S__UP094,closed_qa,gemma4:12b,True,stop,5.124928872,0.854719486,3780,0.158092,333,4.042907,True,78,1457,False,False,False,False,False,5.128846419043839,6.64091155299684,0.1754668871674444,0.026422108737205144,12.502590106249999,219.76150409483685,20.0,2.1312260190945993e-05,0.0004052031019394775,3.4088095455727954e-05,0.00046060345758615145,0.0,91.4,63.1,38.6381233215332
M2G__UP094,closed_qa,gemma4:12b,True,stop,2.744451803,0.8795956,3715,0.313318,121,1.475194,True,78,440,False,False,False,False,False,2.7483424699748866,4.260083961999044,0.0844845998709907,0.019831674827213104,12.5024576,158.87371664252404,20.0,1.3043566552197018e-05,0.00018786737251552665,2.0862521677756577e-05,0.00022177346074548024,0.0,94.5,63.1,38.63691329956055
M2G__UP095,closed_qa,gemma4:12b,True,stop,13.560110107,0.847669728,3146,0.054972,1041,12.589521,True,2313,2916,False,False,False,False,False,13.562237815000117,15.072912189993076,0.49413851097785655,0.032783214335045066,12.503375241071428,278.45982828482465,20.0,5.059656138011086e-05,0.0011655950991418251,8.093003780555187e-05,0.0012971216983274879,11.538461538461538,89.07692307692308,63.10000000000001,38.631538977989784
M2S__UP095,closed_qa,gemma4:12b,True,stop,9.494203804,0.819483405,3211,0.246077,690,8.366485,True,769,2701,False,False,False,False,False,9.49814585695276,11.009829054004513,0.34153495788231575,0.03102091378594948,12.503284279999999,262.2088760929898,20.0,3.6487426880162585e-05,0.0008016864746815955,5.8360966222244314e-05,0.0008965348677840024,11.11111111111111,83.0,63.099999999999994,38.638635847303604
M2S__UP096,closed_qa,gemma4:12b,True,stop,6.42982933,0.860786908,3439,0.266567,428,5.238477,True,291,1284,False,False,False,False,False,6.432363145984709,7.942921062989626,0.22604893018414193,0.028459168659931217,12.503006803571427,238.5954416107616,20.0,2.5834682821327502e-05,0.000526222643200569,4.1324824349915924e-05,0.0005933821503718124,0.0,88.16666666666667,63.1,38.633864084879555
M2G__UP096,closed_qa,gemma4:12b,True,stop,9.227650814,0.887519812,3374,0.255124,659,8.019018,True,375,2187,False,False,False,False,False,9.231590920011513,10.74345062696375,0.32886191445270047,0.03061045523189056,12.502987100000002,258.3686247111474,20.0,3.556107518570997e-05,0.0007708253388827302,5.6881506794403935e-05,0.0008632679208628441,0.0,90.11111111111111,63.099999999999994,38.64271714952257
M2G__UP097,closed_qa,gemma4:12b,True,stop,3.958519513,0.913599049,3093,0.216995,227,2.760986,True,191,669,False,False,False,False,False,3.962364810053259,5.474399686965626,0.1287449555982474,0.023517639003375126,12.502948653125,192.85166237019928,20.0,1.7259593791380823e-05,0.00029309079002803884,2.760723686110901e-05,0.0003379576206805287,0.0,90.0,63.1,38.636210123697914
M2S__UP097,closed_qa,gemma4:12b,True,stop,3.979222419,0.851767107,3158,0.05993,246,3.004664,True,119,799,False,False,False,False,False,3.9821494260104373,5.4928978540119715,0.13218597323955025,0.024064888288975298,12.502681100000002,198.00963814377104,20.0,1.7325321936578274e-05,0.00030195301934021757,2.771200716670137e-05,0.0003469903484434972,0.0,84.66666666666667,63.1,38.644874572753906
M2S__UP098,closed_qa,gemma4:12b,True,stop,5.05737603,0.870812746,3333,0.078481,331,4.049334,True,258,1246,False,False,False,False,False,5.061113393981941,6.573412986996118,0.17343371767607746,0.026384120093956284,12.502403000000001,219.45620998245656,20.0,2.1075455864161483e-05,0.00040047976482782133,3.3711133622435026e-05,0.0004552663543144178,10.0,70.6,63.1,38.652506256103514
M2G__UP098,closed_qa,gemma4:12b,True,stop,7.105439355,0.867200655,3268,0.250329,483,5.917597,True,458,1806,False,False,False,False,False,7.109383916016668,8.624802898033522,0.2461640069702301,0.028541406671027364,12.502772323437501,239.30856571789926,20.0,2.8190821411974886e-05,0.0005729021249880617,4.509161055029836e-05,0.000646184556950335,0.0,81.42857142857143,63.1,38.64050565447126
M2G__UP099,closed_qa,gemma4:12b,True,stop,5.874934177,0.858788581,3237,0.253301,383,4.695432,True,344,1396,False,False,False,False,False,5.8777323690010235,7.387983125983737,0.2009748219831871,0.027202934624519268,12.5031908375,226.86526662521302,20.0,2.3910607051942202e-05,0.0004654050945456234,3.824650337208166e-05,0.0005275622049696472,10.0,88.6,63.1,38.64048385620117
M2S__UP099,closed_qa,gemma4:12b,True,stop,3.325800574,0.85400058,3302,0.266081,175,2.140639999,True,125,669,False,False,False,False,False,3.329563665029127,4.8414968680008315,0.10613547381828203,0.02192203707075987,12.502103890625,178.1659683803162,20.0,1.5062079840162741e-05,0.00023945408045111805,2.4091199777709943e-05,0.00027860736006899073,0.0,91.33333333333333,63.1,38.6349131266276
M2S__UP100,closed_qa,gemma4:12b,True,stop,4.792129159,0.905939333,3207,0.05785,307,3.757737,True,141,1232,False,False,False,False,False,4.796071942022536,6.3078122540027834,0.1593092322817277,0.02525586144080841,12.502815155,208.8664871107265,20.0,2.0155516927285396e-05,0.00036579390374580356,3.223992774987387e-05,0.0004181893484229628,0.0,86.75,63.1,38.64965057373047
M2G__UP100,closed_qa,gemma4:12b,True,stop,6.863631184,0.878667461,3142,0.216464,469,5.704113,True,255,1815,False,False,False,False,False,6.867488281044643,8.37959869200131,0.23894838716986752,0.028515492919482424,12.503159771428573,239.0216428378206,20.0,2.735087803735607e-05,0.0005561448893605103,4.374766919451455e-05,0.0006272434365923809,8.333333333333334,87.83333333333333,63.1,38.63666534423828
M3G__UP001,summarization,qwen3.5:9b,True,stop,18.156711817,0.785633181,3471,0.441231,2079,16.773911,True,884,8570,False,False,False,False,False,18.160643873969093,19.67211430397583,0.6713022467375811,0.034124560093772315,12.503143823750001,294.7497747545424,20.0,6.481504158161578e-05,0.0015936934971758632,0.00010367087254999206,0.0017621794113074712,2.7777777777777777,83.22222222222223,54.9,33.6078978644477
