"run_id","task_category","model_slug","is_done","done_reason","total_duration_s","load_duration_s","input_token_count","input_token_duration_s","output_token_count","output_token_duration_s","is_thinking","output_char_count","thinking_char_count","generation_limit_reached","final_content_empty","generation_failure","reasoning_limit_failure","truncated_response","latency_s","cc_duration_s","carbon_emissions_grams","emissions_rate_grams_per_s","mean_cpu_power_w","mean_gpu_power_w","mean_ram_power_w","cpu_energy_kwh","gpu_energy_kwh","ram_energy_kwh","total_energy_consumed_kwh","cpu_util_percent","gpu_util_percent","ram_util_percent","avg_ram_used_gb","prompt_id","model_number_from_run_id","condition","model","token_count","energy","carbon","latency","log_token_count","log_energy","log_carbon","log_latency"
"M1G__UP064","information_extraction","granite4.1:8b","True","stop",1.519129442,0.290848105,3296,0.05369,144,1.128877,"False",604,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.52181880496209,3.03191107197199,0.0576326301999833,0.0190086809381577,12.50241216875,152.693842424099,20,8.77874114376545e-06,0.000128466213883627,1.40416447888128e-05,0.000151286599816205,0,94,58.1,35.5571784973145,"UP064",1,"General","granite4.1:8b",144,0.000151286599816205,0.0576326301999833,1.52181880496209,4.969813299576,-8.79633450807041,-2.85366637515139,0.419906201736175
"M1G__UP065","information_extraction","granite4.1:8b","True","stop",1.242725258,0.292474119,3431,0.065619,107,0.837406,"False",444,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.24589357496006,2.75605023896787,0.0467305703519752,0.0169556308122582,12.5044217,133.794911070326,20,7.82523161151008e-06,0.000102328137418617,1.25151448220196e-05,0.000122668513852147,0,94,58.1,35.5617294311523,"UP065",1,"General","granite4.1:8b",107,0.000122668513852147,0.0467305703519752,1.24589357496006,4.67282883446191,-9.00602484999955,-3.06335671708053,0.219853003362649
"M1S__UP065","information_extraction","granite4.1:8b","True","stop",1.349301845,0.283210646,3492,0.077486,120,0.940688,"False",512,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.35256953397766,2.86489144398365,0.0516290605826173,0.0180212973482956,12.50077765625,143.750876830176,20,8.19307466951082e-06,0.000114228424715535,1.31056316888943e-05,0.00013552713107394,0,94,58.1,35.5607032775879,"UP065",1,"Sustainability","granite4.1:8b",120,0.00013552713107394,0.0516290605826173,1.35256953397766,4.78749174278205,-8.90633870835977,-2.96367057544075,0.302006141860716
"M1S__UP066","information_extraction","granite4.1:8b","True","stop",0.459194067,0.291654408,3134,0.030687,11,0.092076,"False",42,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.463181691011414,1.97589041403262,0.0150001731420548,0.00759160175864246,12.5000009,47.6720251180618,20,5.10609740235447e-06,2.61039097715354e-05,8.16569342213269e-06,3.93757005960226e-05,0,0,0,0,"UP066",1,"Sustainability","granite4.1:8b",11,3.93757005960226e-05,0.0150001731420548,0.463181691011414,2.39789527279837,-10.1423616680619,-4.19969353514289,-0.769635880682002
"M1G__UP066","information_extraction","granite4.1:8b","True","stop",0.463772328,0.296201771,3073,0.030755,11,0.092333,"False",42,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.467527550994419,1.97938657703344,0.0148433595608605,0.00749896949544169,12.5,46.7291083502344,20,5.12082014595055e-06,2.5651687187711e-05,8.19155503898704e-06,3.89640623726486e-05,0,0,0,0,"UP066",1,"General","granite4.1:8b",11,3.89640623726486e-05,0.0148433595608605,0.467527550994419,2.39789527279837,-10.1528708142805,-4.2102026813615,-0.760296999381471
"M1G__UP067","information_extraction","granite4.1:8b","True","stop",1.990897049,0.294140243,3087,0.030925,207,1.621262,"False",974,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.994848174043,3.50661574699916,0.0751059440294028,0.0214183558873469,12.5018432,174.733902912425,20,1.04260772062552e-05,0.000170051247152081,1.66770109334417e-05,0.000197154335291778,0,94,58.1,35.5582237243652,"UP067",1,"General","granite4.1:8b",207,0.000197154335291778,0.0751059440294028,1.994848174043,5.33271879326537,-8.53152370806868,-2.58885557514966,0.690567944209237
"M1S__UP067","information_extraction","granite4.1:8b","True","stop",0.671369895,0.278561523,3148,0.039485,39,0.30925,"False",179,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.674824791960418,2.18637540895725,0.0239476834714129,0.0109531434415622,12.5,78.6228466121609,20,5.83966409370381e-06,4.76819825907526e-05,9.34141532213996e-06,6.28630620065964e-05,0,0,0,0,"UP067",1,"Sustainability","granite4.1:8b",39,6.28630620065964e-05,0.0239476834714129,0.674824791960418,3.66356164612965,-9.67455181625408,-3.73188368333506,-0.39330218926912
"M1S__UP068","information_extraction","granite4.1:8b","True","stop",1.005276437,0.287941066,3500,0.065974,77,0.601799,"False",341,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.00923018198228,2.52079227700597,0.0373804269650062,0.0148288406410878,12.5000001125,114.272351389633,20,7.00169225067877e-06,7.99217306033384e-05,1.1200811205587e-05,9.81242340596042e-05,0,0,58.1,35.5566596984863,"UP068",1,"Sustainability","granite4.1:8b",77,9.81242340596042e-05,0.0373804269650062,1.00923018198228,4.34380542185368,-9.22927618765416,-3.28660805473514,0.00918784417691807
"M1G__UP068","information_extraction","granite4.1:8b","True","stop",1.08382874,0.276141328,3439,0.073115,88,0.686484,"False",374,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.08747130900156,2.5989810010069,0.0407700441641462,0.0156869342824557,12.50001215,122.187076731528,20,7.27454154652671e-06,8.81114593775933e-05,1.16360338944812e-05,0.000107022034818601,0,0,58.1,35.567798614502,"UP068",1,"General","granite4.1:8b",88,0.000107022034818601,0.0407700441641462,1.08747130900156,4.47733681447821,-9.14247581181951,-3.19980767890049,0.0838551011053737
"M1G__UP069","information_extraction","granite4.1:8b","True","stop",0.97807147,0.301904023,3071,0.030347,76,0.600767,"False",402,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.981569340976421,2.4960946799838,0.0353954341020017,0.0141803251238176,12.5000001125,108.366096052588,20,6.90555510391397e-06,7.49606155237004e-05,1.10474246001104e-05,9.29135952277247e-05,0,0,0,0,"UP069",1,"General","granite4.1:8b",76,9.29135952277247e-05,0.0353954341020017,0.981569340976421,4.33073334028633,-9.28384058024953,-3.34117244733051,-0.018602619797321
"M1S__UP069","information_extraction","granite4.1:8b","True","stop",1.149745319,0.297745313,3132,0.036872,98,0.770132,"False",529,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.15342856600182,2.66514183196705,0.0421881728983271,0.0158296164175208,12.500074925,123.385718451304,20,7.50193981359376e-06,9.12414618818858e-05,1.20012443166666e-05,0.000110744646012146,0,0,58.1,35.562686920166,"UP069",1,"Sustainability","granite4.1:8b",98,0.000110744646012146,0.0421881728983271,1.15342856600182,4.58496747867057,-9.10828349321304,-3.16561536029402,0.14273886867055
"M1S__UP070","information_extraction","granite4.1:8b","True","stop",0.752535699,0.261447508,3425,0.059689,49,0.384125,"False",212,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.756221265008207,2.26756426302018,0.0276106184360205,0.0121763333839306,12.5000001125,89.9109609335703,20,6.1234169369784e-06,5.65589341361417e-05,9.79597531097372e-06,7.24783263840938e-05,0,0,0,0,"UP070",1,"Sustainability","granite4.1:8b",49,7.24783263840938e-05,0.0276106184360205,0.756221265008207,3.89182029811063,-9.53222298722333,-3.58955485430431,-0.27942126704234
"M1G__UP070","information_extraction","granite4.1:8b","True","stop",1.151428066,0.289555428,3364,0.060277,97,0.757866,"False",428,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.15515858196886,2.6668008370325,0.0434875480571265,0.0163070100523583,12.500074925,127.898470839139,20,7.50900038030606e-06,9.46353534860833e-05,1.20111732556122e-05,0.000114155527122002,0,95,58.1,35.5643424987793,"UP070",1,"General","granite4.1:8b",97,0.000114155527122002,0.0434875480571265,1.15515858196886,4.57471097850338,-9.07794876634463,-3.13528063342561,0.14423763495486
"M1G__UP071","information_extraction","granite4.1:8b","True","stop",0.711175389,0.289896018,3040,0.027025,44,0.349888,"False",186,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.715027226018719,2.23059837002074,0.0246531380241727,0.0110522532229517,12.5000001125,79.581886652945,20,5.98200718243689e-06,4.91653171099671e-05,9.56756748912287e-06,6.47148917815268e-05,0,0,0,0,"UP071",1,"General","granite4.1:8b",44,6.47148917815268e-05,0.0246531380241727,0.715027226018719,3.78418963391826,-9.64551921630295,-3.70285108338393,-0.335434658665232
"M1S__UP071","information_extraction","granite4.1:8b","True","stop",0.708017312,0.280326338,3101,0.033458,44,0.348611,"False",186,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.711713096010499,2.22359092498664,0.0249249684338223,0.011209331785689,12.5000001125,80.9183712039673,20,5.96959938347483e-06,4.99105954832046e-05,9.54825619992334e-06,6.54284510666028e-05,0,0,0,0,"UP071",1,"Sustainability","granite4.1:8b",44,6.54284510666028e-05,0.0249249684338223,0.711713096010499,3.78418963391826,-9.6345533625005,-3.69188522958148,-0.340080403819795
"M1S__UP072","information_extraction","granite4.1:8b","True","stop",2.573158884,0.28705801,3358,0.053782,279,2.185006,"False",1238,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.57633573602652,4.08797555498313,0.100025775711253,0.0244682910565167,12.5024576375,202.891506666609,20,1.24452633669886e-05,0.000230216295283192,1.9907743649997e-05,0.000262569302300178,0,95,58.1,35.5713062286377,"UP072",1,"Sustainability","granite4.1:8b",279,0.000262569302300178,0.100025775711253,2.57633573602652,5.63121178182137,-8.24499550201419,-2.30232736909518,0.946368132058022
"M1G__UP072","information_extraction","granite4.1:8b","True","stop",2.365132901,0.28604425,3297,0.053796,253,1.978397,"False",1133,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.36906430701492,3.88079186895629,0.0912468437253472,0.0235124291140837,12.5021265125,194.066687404809,20,1.17261990506201e-05,0.000209043778345297,1.87544844110057e-05,0.000239524461806923,0,95,58.1,35.575439453125,"UP072",1,"General","granite4.1:8b",253,0.000239524461806923,0.0912468437253472,2.36906430701492,5.53338948872752,-8.33685500934804,-2.39418687642902,0.862495070023472
"M1G__UP073","information_extraction","granite4.1:8b","True","stop",0.437382087,0.266634481,3299,0.053493,9,0.071104,"False",21,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.441172619990539,1.95315179799218,0.015471069022227,0.00792107865765025,12.5,50.8352620376927,20,5.03063396172365e-06,2.75358553620819e-05,8.04532068335296e-06,4.06118100071585e-05,0,0,0,0,"UP073",1,"General","granite4.1:8b",9,4.06118100071585e-05,0.015471069022227,0.441172619990539,2.19722457733622,-10.1114516467801,-4.16878351386113,-0.818319051573486
"M1S__UP073","information_extraction","granite4.1:8b","True","stop",0.410236955,0.231960264,3360,0.060095,9,0.07123,"False",21,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.412361342983786,1.92181057599373,0.0150737680669964,0.00784352435941926,12.5000030375,50.2081225634829,20,4.9247661690209e-06,2.67652991903233e-05,7.87882312207431e-06,3.95688884814185e-05,0,0,0,0,"UP073",1,"Sustainability","granite4.1:8b",9,3.95688884814185e-05,0.0150737680669964,0.412361342983786,2.19722457733622,-10.1374673928928,-4.19479925997375,-0.885855267935641
"M1S__UP074","information_extraction","granite4.1:8b","True","stop",1.003075826,0.302022012,3382,0.057862,76,0.59369,"False",372,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.00695409899345,2.51864762499463,0.0368114412721109,0.0146155583285254,12.5000001125,112.256090446452,20,6.99500568437627e-06,7.84472849799656e-05,1.11883466164323e-05,9.66306372807741e-05,0,0,58.1,35.571418762207,"UP074",1,"Sustainability","granite4.1:8b",76,9.66306372807741e-05,0.0368114412721109,1.00695409899345,4.33073334028633,-9.2446147109135,-3.30194657799448,0.0069300307645152
"M1G__UP074","information_extraction","granite4.1:8b","True","stop",1.065757049,0.291272128,3321,0.057951,85,0.668779,"False",408,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.06788230099482,2.57865282701096,0.0388947380138016,0.0150833557764681,12.50000365625,116.536175197924,20,7.20295326661021e-06,8.33756222569093e-05,1.15207498834934e-05,0.000102099325407013,0,77,58.1,35.5849380493164,"UP074",1,"General","granite4.1:8b",85,0.000102099325407013,0.0388947380138016,1.06788230099482,4.44265125649032,-9.18956443999459,-3.24689630707557,0.0656775294039535
"M1G__UP075","information_extraction","granite4.1:8b","True","stop",1.823762193,0.301757571,3261,0.049639,182,1.426904,"False",901,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.82767118001357,3.3393408950069,0.0691729675378642,0.020714557067622,12.50221085,168.319840975668,20,9.84572567271553e-06,0.000155986791456897,1.57476575333729e-05,0.000181580174662985,0,95,58.1,35.5798454284668,"UP075",1,"General","granite4.1:8b",182,0.000181580174662985,0.0691729675378642,1.82767118001357,5.2040066870768,-8.61381326811461,-2.67114513519559,0.603042577209206
"M1S__UP075","information_extraction","granite4.1:8b","True","stop",0.846431126,0.264707382,3322,0.058098,61,0.48164,"False",233,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.849650365998968,2.36384429602185,0.0319158497187038,0.0135016717354927,12.5000001125,102.30458700371,20,6.44813357194669e-06,6.70164425011777e-05,1.03150530611553e-05,8.37796291342797e-05,0,0,0,0,"UP075",1,"Sustainability","granite4.1:8b",61,8.37796291342797e-05,0.0319158497187038,0.849650365998968,4.11087386417331,-9.38732066911692,-3.4446525361979,-0.16293034823772
"M1S__UP076","information_extraction","granite4.1:8b","True","stop",0.890286756,0.294667487,3132,0.030598,66,0.521669,"False",299,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.894092987000477,2.40609059401322,0.0318924113403979,0.0132548672189451,12.5000001125,99.7055610121,20,6.60311375396165e-06,6.65525532417277e-05,1.0562436010999e-05,8.37181030066883e-05,0,0,0,0,"UP076",1,"Sustainability","granite4.1:8b",66,8.37181030066883e-05,0.0318924113403979,0.894092987000477,4.18965474202643,-9.38805531942618,-3.44538718650716,-0.111945496912744
"M1G__UP076","information_extraction","granite4.1:8b","True","stop",1.109166362,0.274725316,3071,0.026131,100,0.778116,"False",483,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.11226337600965,2.62294832296902,0.041716296979191,0.0159043533621625,12.50002925,124.160597607008,20,7.35990682970778e-06,9.03709056307989e-05,1.17751515221446e-05,0.000109505963982651,0,44,58.1,35.5702819824219,"UP076",1,"General","granite4.1:8b",100,0.000109505963982651,0.041716296979191,1.11226337600965,4.60517018598809,-9.11953154459593,-3.17686341167691,0.106397016713653
"M1G__UP077","information_extraction","granite4.1:8b","True","stop",1.735698314,0.279509974,3157,0.039655,175,1.3721,"False",854,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.73945951694623,3.25130965403514,0.0660009793704057,0.0202998134270272,12.50202145625,164.533853448621,20,9.53985511369179e-06,0.000148454840985579,1.52589575833796e-05,0.00017325365368265,0,94,58.1,35.5645713806152,"UP077",1,"General","granite4.1:8b",175,0.00017325365368265,0.0660009793704057,1.73945951694623,5.16478597392351,-8.66075383103929,-2.71808569812027,0.553574442528596
"M1S__UP077","information_extraction","granite4.1:8b","True","stop",0.798964721,0.292887516,3218,0.048275,53,0.416671,"False",254,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.802815567993093,2.31492597301258,0.0287387439741382,0.0124145412463183,12.5,92.0287685613969,20,6.28667680211947e-06,5.90978250558649e-05,1.00551725720935e-05,7.54396744300779e-05,0,0,0,0,"UP077",1,"Sustainability","granite4.1:8b",53,7.54396744300779e-05,0.0287387439741382,0.802815567993093,3.97029191355212,-9.49217723526241,-3.54950910234339,-0.219630270129028
"M1S__UP078","information_extraction","granite4.1:8b","True","stop",0.478545043,0.286650445,3238,0.03961,13,0.105441,"False",40,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.48232841398567,1.99472331197467,0.0156124004890713,0.00782685016781392,12.5,49.7705803902825,20,5.17463582279258e-06,2.7532799803609e-05,8.2753717999569e-06,4.09828074263585e-05,0,0,0,0,"UP078",1,"Sustainability","granite4.1:8b",13,4.09828074263585e-05,0.0156124004890713,0.48232841398567,2.56494935746154,-10.1023579102682,-4.15968977734923,-0.729130040132965
"M1G__UP078","information_extraction","granite4.1:8b","True","stop",0.64129719,0.279286638,3177,0.03981,35,0.277208,"False",127,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.645132570993155,2.15734609495848,0.0222350905385796,0.01030668680864,12.5000001125,72.6109711785788,20,5.73962545777993e-06,4.34483680917808e-05,9.17948391094493e-06,5.83674774605056e-05,0,0,0,0,"UP078",1,"General","granite4.1:8b",35,5.83674774605056e-05,0.0222350905385796,0.645132570993155,3.55534806148941,-9.74875171605204,-3.80608358313302,-0.438299446882585
"M1G__UP079","information_extraction","granite4.1:8b","True","stop",0.552440706,0.266247293,2980,0.019405,28,0.224326,"False",108,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.555631204973906,2.06660461000865,0.0191982900734183,0.00928977414472036,12.5000001125,63.2941286635766,20,5.42677792037681e-06,3.62869734740201e-05,8.6820750222412e-06,5.03958264166381e-05,0,0,0,0,"UP079",1,"General","granite4.1:8b",28,5.03958264166381e-05,0.0191982900734183,0.555631204973906,3.3322045101752,-9.89560219550951,-3.95293406259049,-0.587650505219238
"M1S__UP079","information_extraction","granite4.1:8b","True","stop",0.556145001,0.264632084,3041,0.026999,28,0.223249,"False",108,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.559328396979254,2.07105550600681,0.0194302357264046,0.00938180346690365,12.5,64.1743797989969,20,5.43947607649089e-06,3.68628072680011e-05,8.70240421661745e-06,5.10046875611094e-05,0,0,0,0,"UP079",1,"Sustainability","granite4.1:8b",28,5.10046875611094e-05,0.0194302357264046,0.559328396979254,3.3322045101752,-9.88359301650076,-3.94092488358174,-0.581018506086497
"M1S__UP080","information_extraction","granite4.1:8b","True","stop",1.026341348,0.296776707,3250,0.043995,81,0.637579,"False",226,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.02946255501593,2.54059684899403,0.037074204232244,0.014592714403674,12.500001575,111.976743968844,20,7.07218519305328e-06,7.89333964803518e-05,1.13148126887002e-05,9.73203943621053e-05,0,93,58.1,35.5698013305664,"UP080",1,"Sustainability","granite4.1:8b",81,9.73203943621053e-05,0.037074204232244,1.02946255501593,4.39444915467244,-9.2375019878366,-3.29483385491758,0.0290368748144435
"M1G__UP080","information_extraction","granite4.1:8b","True","stop",0.946963095,0.277063639,3189,0.044313,74,0.579792,"False",204,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.950116108986549,2.46109801001148,0.0351086715515089,0.0142654503838086,12.5,109.085905861871,20,6.79699574640027e-06,7.44908929259935e-05,1.08729501555596e-05,9.21608388279534e-05,0,0,0,0,"UP080",1,"General","granite4.1:8b",74,9.21608388279534e-05,0.0351086715515089,0.950116108986549,4.30406509320417,-9.2919752591923,-3.34930712627328,-0.0511710818699634
"M1G__UP081","closed_qa","granite4.1:8b","True","stop",5.963620161,0.28315532,3168,0.039388,713,5.599026,"False",3617,0,FALSE,FALSE,FALSE,FALSE,FALSE,5.96754414000316,7.47928942897124,0.234615698857226,0.0313687150477738,12.5031314375,266.238072450992,20,2.42246942369501e-05,0.00055289766453992,3.87476999112146e-05,0.000615870058688084,0,94,58.1,35.5584571838379,"UP081",1,"General","granite4.1:8b",713,0.000615870058688084,0.234615698857226,5.96754414000316,6.5694814204143,-7.39247456037068,-1.44980642745166,1.78633547593632
"M1S__UP081","closed_qa","granite4.1:8b","True","stop",1.99667462,0.279259684,3229,0.048642,207,1.622178,"False",1119,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.00054767099209,3.51240064401645,0.0769229833047354,0.0219004012072989,12.50184365,179.28872353313,20,1.04462845406114e-05,0.000174768750926368,1.6709057733533e-05,0.000201924093200513,0,94,58.1,35.5543937683105,"UP081",1,"Sustainability","granite4.1:8b",207,0.000201924093200513,0.0769229833047354,2.00054767099209,5.33271879326537,-8.50761870741974,-2.56495057450072,0.693420978569895
"M1S__UP082","closed_qa","granite4.1:8b","True","stop",0.975963772,0.292918784,3170,0.033619,77,0.605067,"False",320,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.97977732704021,2.49159868899733,0.0357443844893226,0.0143459637569912,12.5000001125,109.789882871144,20,6.90043688504334e-06,7.5891727378874e-05,1.10374314555277e-05,9.3829595719445e-05,0,0,0,0,"UP082",1,"Sustainability","granite4.1:8b",77,9.3829595719445e-05,0.0357443844893226,0.97977732704021,4.34380542185368,-9.2740302323208,-3.33136209940178,-0.0204299504411902
"M1G__UP082","closed_qa","granite4.1:8b","True","stop",2.364309482,0.281929318,3109,0.033589,256,2.005149,"False",1140,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.36821620695991,3.87975910503883,0.0910004233254312,0.0234551735975681,12.5017472375,193.52439498956,20,1.1722766273773e-05,0.000208404055612732,1.87507823277782e-05,0.000238877604214283,0,93.5,58.1,35.5712642669678,"UP082",1,"General","granite4.1:8b",256,0.000238877604214283,0.0910004233254312,2.36821620695991,5.54517744447956,-8.33955925346731,-2.39689112054829,0.862137016468667
"M1G__UP083","closed_qa","granite4.1:8b","True","stop",1.190065275,0.280257963,3025,0.025866,107,0.840794,"False",550,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.19387346500298,2.70845691597788,0.044172598444877,0.0163091383083451,12.5001236375,127.9901688092,20,7.64366041164809e-06,9.60842435340226e-05,1.22258916833541e-05,0.000115953795629025,0,95,58.1,35.5652847290039,"UP083",1,"General","granite4.1:8b",107,0.000115953795629025,0.044172598444877,1.19387346500298,4.67282883446191,-9.06231875974871,-3.11965062682969,0.177203033645191
"M1S__UP083","closed_qa","granite4.1:8b","True","stop",1.36189635,0.294133037,3086,0.032984,126,0.987701,"False",615,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.36577844701242,2.87784404400736,0.0510584839841886,0.0177419218009779,12.5008789625,141.013555443238,20,8.24217163514535e-06,0.000112605923417775,1.31812630890636e-05,0.000134029358141983,0,94,58.1,35.5685272216797,"UP083",1,"Sustainability","granite4.1:8b",126,0.000134029358141983,0.0510584839841886,1.36577844701242,4.83628190695148,-8.91745169139839,-2.97478355847937,0.311724556934482
"M1S__UP084","closed_qa","granite4.1:8b","True","stop",1.146876561,0.275308382,3154,0.033008,101,0.793167,"False",360,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.14886189601384,2.66460391605506,0.0424153057541311,0.0159180527727089,12.50005625,124.486875446916,20,7.48569237314416e-06,9.18834068395213e-05,1.19717742723878e-05,0.000111340873485053,0,95,58.1,35.5711250305176,"UP084",1,"Sustainability","granite4.1:8b",101,0.000111340873485053,0.0424153057541311,1.14886189601384,4.61512051684126,-9.10291413003533,-3.16024599711631,0.138771796702542
"M1G__UP084","closed_qa","granite4.1:8b","True","stop",1.437703749,0.274803041,3093,0.033174,139,1.089098,"False",558,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.44144592899829,2.95292568800505,0.0543026524789101,0.0183894409193873,12.5013719375,146.981917113114,20,8.50331181412996e-06,0.000120439818573459,1.36022232780104e-05,0.000142545353665599,0,94,58.1,35.5694541931152,"UP084",1,"General","granite4.1:8b",139,0.000142545353665599,0.0543026524789101,1.44144592899829,4.93447393313069,-8.85585033755561,-2.91318220463659,0.365646727159211
"M1G__UP085","closed_qa","granite4.1:8b","True","stop",2.434051876,0.259398545,3366,0.059556,265,2.077704,"False",1336,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.43719841301208,3.94781354401493,0.0956641251145352,0.0242321791665076,12.50196695,200.772333850039,20,1.19620521227029e-05,0.00022002295379675,1.91348920055639e-05,0.000251119897925017,0,93,58.1,35.5667610168457,"UP085",1,"General","granite4.1:8b",265,0.000251119897925017,0.0956641251145352,2.43719841301208,5.57972982598622,-8.28958005190957,-2.34691191899055,0.890849188239883
"M1S__UP085","closed_qa","granite4.1:8b","True","stop",1.528115621,0.272536946,3427,0.065587999,146,1.141784,"False",692,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.53181260701967,3.04348031501286,0.0584050029315396,0.0191902022968376,12.50184325625,154.393577356723,20,8.81729999435781e-06,0.000130392882091712,1.41039088222897e-05,0.00015331409090836,0,94,58.1,35.5584831237793,"UP085",1,"Sustainability","granite4.1:8b",146,0.00015331409090836,0.0584050029315396,1.53181260701967,4.98360662170834,-8.7830218591002,-2.84035372618118,0.42645174465904
"M1S__UP086","closed_qa","granite4.1:8b","True","stop",1.158845689,0.28533558,3412,0.059458,98,0.767014,"False",460,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.16243499901611,2.67444737796905,0.0437667312807978,0.0163647756322781,12.500074925,128.426296611483,20,7.53540137521104e-06,9.53000762393685e-05,1.20529100499375e-05,0.000114888387664517,0,2,58.1,35.5669326782227,"UP086",1,"Sustainability","granite4.1:8b",98,0.000114888387664517,0.0437667312807978,1.16243499901611,4.58496747867057,-9.07154944292959,-3.12888131001057,0.150516942091234
"M1G__UP086","closed_qa","granite4.1:8b","True","stop",3.079000974,0.29077963,3351,0.059547,342,2.684125,"False",1606,0,FALSE,FALSE,FALSE,FALSE,FALSE,3.08220804599114,4.59566729300423,0.119888637400295,0.0260873187192631,12.50184674375,217.852667645646,20,1.42018548407584e-05,0.000277790222231289,2.27175630389765e-05,0.000314709640111024,0,62.6666666666667,58.1,35.5688056945801,"UP086",1,"General","granite4.1:8b",342,0.000314709640111024,0.119888637400295,3.08220804599114,5.8348107370626,-8.06386012166202,-2.12119198874301,1.1256462381859
"M1G__UP087","closed_qa","granite4.1:8b","True","stop",1.351808632,0.27557038,3026,0.026121,128,1.006932,"False",693,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.35461028799182,2.86633939296007,0.050332243228778,0.0175597639806359,12.50059900625,139.331503745335,20,8.20116133555623e-06,0.000110803144197646,1.31186587108661e-05,0.000132122964244069,0,94,58.1,35.566837310791,"UP087",1,"General","granite4.1:8b",128,0.000132122964244069,0.050332243228778,1.35461028799182,4.85203026391962,-8.93177752169527,-2.98910938877625,0.303513802625737
"M1S__UP087","closed_qa","granite4.1:8b","True","stop",1.131042776,0.281457391,3087,0.032645,99,0.777614,"False",513,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.13484637596412,2.64661475998582,0.041895034072682,0.0158296684149477,12.5000410625,123.43261398288,20,7.43852036952205e-06,9.06384058438903e-05,1.18982255720766e-05,0.000109975151785489,0,94,58.1,35.5717086791992,"UP087",1,"Sustainability","granite4.1:8b",99,0.000109975151785489,0.041895034072682,1.13484637596412,4.59511985013459,-9.11525611054868,-3.17258797762967,0.126497290199049
"M1S__UP088","closed_qa","granite4.1:8b","True","stop",1.082281986,0.272489989,3283,0.048069,91,0.716642,"False",357,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.08481567195849,2.59917330701137,0.0403885586226845,0.0155390017717306,12.50018315,121.036896524787,20,7.26032506423172e-06,8.71447919381652e-05,1.16155120110812e-05,0.000106020629013478,0,0,58.1,35.5727653503418,"UP088",1,"Sustainability","granite4.1:8b",91,0.000106020629013478,0.0403885586226845,1.08481567195849,4.51085950651685,-9.15187686945223,-3.20920873653321,0.0814100849640334
"M1G__UP088","closed_qa","granite4.1:8b","True","stop",1.100677217,0.26475642,3222,0.048364,96,0.751443,"False",385,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.10346552898409,2.61425918096211,0.041328710116139,0.015808956670061,12.50001220625,123.313653834033,20,7.32630075823783e-06,8.94442382222138e-05,1.17180031278015e-05,0.000108488542108253,0,0,58.1,35.5798950195312,"UP088",1,"General","granite4.1:8b",96,0.000108488542108253,0.041328710116139,1.10346552898409,4.56434819146784,-9.12886599324903,-3.18619786033001,0.0984557083328473
